Data group,cruise,Station,type,mon/day/yy,hh:mm,Longitude [degrees East],Latitude [degrees North],Bot. Depth [m],Depth [m],Temperature [oC],Salinity [pss-78],SIGMA-0 [kg m-3],Oxygen [~$m~#mol/kg],Phosphate [~$m~#mol/kg],Silicate [~$m~#mol/kg],Nitrite [~$m~#mol/kg],Nitrate [~$m~#mol/kg],NH4 [~$m~#mol/kg],N deficit [~$m~#mol/kg]
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,48.1,21.358,34.6206,24.1112,214.3,0.53,0.62,0,0.07,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,24.8,24.062,34.7835,23.4625,214.8,0.31,0,0,0,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,7.8,24.07,34.7925,23.4657,214.3,0.29,0,0,0.02,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,3194.8,1.681,34.6705,27.7503,116.2,2.53,159.19,0,37.67,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,3106.8,1.675,34.6716,27.751,115.8,2.51,156.57,0,38.66,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,3106,1.675,34.6704,27.7501,116,2.52,157,0,37.51,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,2960.4,1.673,34.6693,27.7483,115.4,2.52,158.31,0,37.61,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,2760.9,1.69,34.6679,27.7445,114.5,2.55,158.6,0,37.59,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,2569.1,1.754,34.6634,27.735,109.8,2.58,156.43,0,38.18,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,2369.9,1.842,34.6585,27.7233,102.3,2.61,153.39,0,38.36,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,2175.5,1.97,34.6501,27.7057,94.2,2.64,148.63,0,38.92,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1976.6,2.174,34.6393,27.6799,82.6,2.71,147.44,0,39.72,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1780.8,2.446,34.6255,27.6457,69.4,2.82,145.11,0,40.33,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1584.3,2.869,34.6047,27.5918,50.7,2.95,138.75,0,41.73,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1485,3.06,34.5964,27.5674,41.4,2.98,133.08,0,41.8,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1386,3.259,34.5869,27.5409,36.1,3.01,126.75,0,42.47,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1288,3.467,34.5742,27.5104,29.6,2.98,123.39,0,42.8,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1190.6,3.739,34.5631,27.4745,22.6,3.04,118.46,0,42.85,,6.888131167
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,1092.1,4.114,34.5477,27.4235,15.1,3.16,115.55,0,43.4,,5.900685501
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,992.8,4.433,34.5289,27.3741,10.9,3.15,107.27,0,43.39,,5.390084628
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,894.6,4.866,34.5169,27.3161,6.4,3.09,97.53,0,42.78,,5.267177871
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,793.9,5.369,34.5031,27.2462,3.9,3.14,88.18,0,41.53,,5.459269743
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,692.3,6.01,34.4994,27.1639,1.8,3.11,80.45,0,39.41,,6.089021119
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,595.2,6.795,34.5048,27.0647,1.2,2.97,72,0,36.53,,6.821067704
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,496.6,7.537,34.5158,26.9689,1.1,2.99,64.25,0,34.01,,8.257520205
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,397.9,8.954,34.5722,26.7977,0.9,2.82,50.09,0,29.73,,9.419913285
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,347.8,9.83,34.6203,26.6915,0.2,2.72,42.71,0,27.09,,10.63233363
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,297.7,10.704,34.6702,26.5786,0,2.6,37.55,0.14,25.97,,10.51985918
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,249,11.437,34.7245,26.4874,0.2,2.57,33.44,1.38,24.83,,9.857300367
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,196.5,12.166,34.7247,26.349,2,2.55,32.18,0,27.41,,7.826401391
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,173,12.587,34.7138,26.2583,4.2,2.49,30.06,0.01,27.5,,7.484774684
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,149,13.135,34.7017,26.1395,9.8,2.43,28.56,0,26.74,,7.928609809
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,122.6,13.969,34.608,25.8951,27.4,2.26,25.88,0.01,25.05,,8.903089561
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,99.7,15.957,34.3636,25.2723,88.3,1.65,14.62,0.11,17.12,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,74.4,19.191,34.3783,24.5018,184,0.77,5.13,0.44,4.01,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,49.4,21.487,34.3875,23.8988,225.5,0.29,1.12,0,0.03,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,24.2,22.112,34.4432,23.7663,221.2,0.27,1.08,0,0.05,,
2,P18N_31DSCG94_3,188,B,1994-04-24T18:24:00.000,,250,21,3251,8.7,22.249,34.4641,23.7428,220.9,0.29,1.16,0,0.07,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,3176.2,1.661,34.6713,27.7522,115.6,2.62,164.2,0,38.23,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,3057.4,1.668,34.6709,27.7506,115.2,2.62,163.15,0,38.31,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,3055.6,1.668,34.6715,27.7511,114.9,2.64,167.81,0,38.42,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,2961.3,1.669,34.6701,27.7492,115,2.62,161.59,0,38.27,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,2760.8,1.705,34.6677,27.7433,112.9,2.65,163.89,0,38.55,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,2568,1.769,34.6634,27.7339,107.8,2.69,161.36,0,38.79,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,2371.8,1.849,34.6578,27.7222,101.7,2.72,157.72,0,39.1,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,2172.8,1.974,34.6504,27.7056,93.7,2.74,152.89,0,39.98,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1978.2,2.183,34.639,27.679,82.3,2.83,150.48,0,40.19,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1780.9,2.48,34.621,27.6393,67.4,2.91,147.58,0,41.4,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1584.3,2.841,34.6046,27.5941,51.6,3.04,142.35,0,42.13,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1485.3,3.009,34.5971,27.5726,45.1,3.08,137.69,0,42.46,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1386.3,3.2,34.5857,27.5454,37.9,3.12,130.62,0,43.02,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1284.3,3.477,34.5725,27.5081,30,3.24,128.64,0.01,44.08,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1187.8,3.78,34.5603,27.4682,22.6,3.26,120.89,0,43.68,,6.009594449
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,1090,4.139,34.5461,27.4196,15.2,3.31,111.74,0,43.83,,5.433051563
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,991.6,4.531,34.5312,27.3653,9.8,3.32,105.88,0,43.55,,5.12734199
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,892.4,4.906,34.5098,27.3059,7.1,3.29,99.75,0,42.85,,5.054699436
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,791.1,5.392,34.4954,27.2372,5.1,3.27,91.08,0,41.93,,4.909188013
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,695.1,6.021,34.4902,27.1552,2.8,3.24,80.67,0,40.1,,5.226021448
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,596.4,6.764,34.4841,27.0526,2.7,3.16,70.35,0,37.17,,5.892763677
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,495,7.808,34.4931,26.9118,3.1,3.04,58.48,0,34.05,,7.065729177
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,395.5,8.865,34.5598,26.8021,2.2,2.94,53.4,0,30.72,,8.497424079
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,347.1,9.614,34.6031,26.7141,1.4,2.89,46.91,0.01,28.64,,9.343656866
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,298.3,10.223,34.638,26.6375,1.7,2.79,40.91,0.11,26.64,,10.39513563
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,249,10.8,34.6298,26.5291,6.5,2.68,34.77,0,27.38,,8.90904437
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,197,11.816,34.6624,26.3672,10.8,2.54,30.34,0,27.77,,7.514115782
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,173.2,12.607,34.6878,26.2343,10.4,2.49,27.67,0,27.53,,7.399767615
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,148.3,13.309,34.6582,26.0705,14.7,2.4,24.71,0,26.55,,7.92413117
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,122.7,13.855,34.4581,25.8029,40,2.12,21.54,0.01,24.43,,9.244862433
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,97.7,15.381,34.219,25.29,87.1,1.68,13.82,0.09,17.92,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,74.9,18.564,34.1545,24.4893,229.1,0.39,2.01,0,0.03,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,47.7,19.746,34.2005,24.2218,234.1,0.34,1.59,0,0,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,23.4,21.34,34.3733,23.9268,224.8,0.3,1.44,0,0.03,,
2,P18N_31DSCG94_3,189,B,1994-04-24T23:55:00.000,,249.998,21.5,3209,9.5,21.401,34.3855,23.9188,224.3,0.32,1.19,0.01,0.06,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,3130.5,1.668,34.6717,27.7518,115.7,,,,,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,3057.1,1.668,34.6716,27.7512,115.3,2.68,165.58,0.01,38.37,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,2959.3,1.686,34.6704,27.7482,114.2,2.69,162.06,0,38.44,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,2959,1.686,34.67,27.7479,114.1,2.68,165.21,0,39.76,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,2763.3,1.756,34.6651,27.7376,109.8,2.72,159.88,0,38.73,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,2567.7,1.856,34.66,27.7248,101,2.73,155.36,0,39.24,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,2372,1.889,34.6571,27.7187,99,2.74,154.47,0,39.2,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,2175,1.931,34.6538,27.7116,95.5,2.77,156.07,0,39.08,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1978.8,2.184,34.6399,27.6797,82.2,2.89,151.94,0,40.48,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1781,2.482,,27.3933,68,2.99,147.6,0,41.29,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1599.3,2.8,34.6083,27.6007,,,,,,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1558,2.931,34.6032,27.5849,42.4,3.12,138.79,0,42.59,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1484.2,3.074,34.5969,27.5666,43.2,,140.13,0.01,43.54,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1386.1,3.168,34.5917,27.5531,39.5,3.17,140.92,0,42.21,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1187.1,3.818,34.5571,27.4618,22.2,3.27,125.01,0,43.47,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,1092.8,4.084,34.5503,27.4286,16.5,3.31,119.35,0,43.21,,6.168699665
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,988.6,4.425,34.5347,27.3796,11.9,3.3,108.89,0,43.41,,6.139002547
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,888,4.824,34.5171,27.321,7.4,3.28,102,0,42.82,,5.432762507
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,798.1,5.222,34.5015,27.2622,5.8,3.27,96.13,0,42.07,,5.294178147
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,695,5.842,34.4871,27.1751,3.5,3.23,86.61,0.01,40.33,,5.178268508
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,593.6,6.539,34.4874,27.085,4.2,3.14,76.49,0,37.88,,5.377379825
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,496.3,7.355,34.4896,26.9741,,3.07,64.3,0,35.25,,5.941904075
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,395.9,8.529,34.5193,26.8226,5.4,2.93,51.95,0,31.25,,7.127980082
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,347.4,9.397,34.5529,26.7104,5.1,2.83,45.49,0,29.06,,8.290736623
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,299.1,10.02,34.5862,26.6318,,2.76,41.81,0,27.77,,8.888034734
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,248.7,10.844,34.6508,26.5377,3.5,2.72,37.43,0,26.96,,9.320058073
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,197.8,11.646,34.6862,26.4176,4.7,2.64,33.56,0,27.47,,9.382210933
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,171.7,12.016,34.6761,26.3394,8.6,2.59,31.69,0,27.58,,8.359900795
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,148.5,12.454,,26.1417,32.7,2.38,27.86,0,26.14,,7.631129571
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,124.6,13.607,34.564,25.936,29.6,2.34,26.12,0,25.73,,8.354394266
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,98.7,15.277,34.6231,25.6245,75.8,1.81,17,0.02,19.21,,13.8977399
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,74.1,18.263,34.1227,24.5398,233.8,0.53,5.41,0.02,0.2,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,50.2,18.842,34.0984,24.3756,239.9,0.44,3.48,0,0,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,22.8,20.685,34.3176,24.062,226.6,0.29,1.19,0,0,,
2,P18N_31DSCG94_3,190,B,1994-04-25T05:07:00.000,,250,22,3165,9.5,20.714,34.3162,24.0523,227.1,0.31,1.28,0,0.09,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,3038.6,1.73,34.6682,27.7439,110.2,2.67,159.3,0,38.63,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,2714.3,1.823,34.6634,27.731,102.8,2.71,154.27,0,38.72,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,2713.7,1.823,34.6636,27.7312,103,2.69,155.9,0,38.5,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,2471.5,1.89,34.6579,27.72,97.4,2.75,157.91,0,39.2,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,2223.4,2,34.6508,27.7043,90.6,2.79,155.29,0,39.44,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,1978.9,2.208,34.638,27.6762,80,2.88,153.64,0,40.08,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,1777.8,2.525,34.6222,27.6365,64.8,3.01,147.2,0.03,41.16,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,1584.5,2.946,34.6015,27.5824,47.3,3.09,137.16,0,43.23,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,1387,3.362,34.5825,27.5278,32.8,3.18,134.67,0.01,42.96,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,1188.8,4.022,34.5499,27.4355,16.9,3.28,119.92,0,43.88,,5.532755337
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,991.6,4.433,34.5354,27.3792,10.7,3.28,111.15,0,43.63,,5.208243963
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,891.1,4.702,34.5271,27.3424,7.5,3.27,103.01,0,43.34,,5.055798034
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,792.7,5.181,34.5145,27.2772,4,3.23,93.44,0,42.36,,5.121997005
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,596.2,6.438,34.5077,27.1144,1.4,3.18,78.82,0,38.13,,6.345263797
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,499.5,7.44,34.5195,26.9856,1,3.07,68.44,0,34.72,,7.905567304
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,396.8,8.609,34.5627,26.8443,1.6,2.98,57.85,0,31.5,,8.398714518
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,300.9,9.923,34.6048,26.6628,2,2.78,42.6,0,28.21,,9.193083202
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,249.4,10.659,34.6239,26.5495,5.9,2.67,37.63,0,27.6,,8.819297897
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,197.9,11.383,34.6437,26.4333,8.9,2.58,34.72,0,27.72,,8.148699721
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,148,12.034,34.6533,26.3176,12.5,2.52,32.53,0,27.52,,7.63347527
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,99.3,13.38,34.5955,26.0061,26.3,2.4,28.37,0.03,26.25,,8.009276749
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,73.6,14.454,34.456,25.6737,47.2,2.11,21.78,0.16,23.22,,9.9038579
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,49.5,16.379,34.2899,25.1171,141.7,1.41,13.89,0.36,12.86,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,24.5,17.202,34.1931,24.8491,185.4,0.99,9.96,0.25,6.71,,
2,P18N_31DSCG94_3,191,B,1994-04-25T10:52:00.000,,250.005,22.5,3071,6.9,18.174,34.1646,24.5909,215.5,0.68,7.47,0.18,2.48,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,2062.3,2.148,34.6422,27.6849,83.6,2.86,147.77,0,39.83,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,1780.6,2.634,34.6168,27.6231,61.2,3.03,145.42,0,41.22,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,1779.9,2.634,34.6165,27.6229,60.3,3.01,142.35,0,41.27,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,1585,3.083,34.5964,27.5661,42,3.15,135.77,0,42.14,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,1387,3.343,34.5828,27.5298,34.1,3.18,127.97,0,42.69,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,1188.6,3.809,34.5606,27.4655,21,3.24,119.87,0,43.06,,6.608318347
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,995.1,4.415,34.536,27.3817,10.2,3.32,107.64,0,43.37,,5.496382314
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,992.8,4.424,34.5357,27.3804,10,3.32,107.15,0,43.38,,5.471780843
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,992.3,4.425,34.5357,27.3803,,3.3,107.54,0,43.27,,5.580654918
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,992.1,4.42,34.5357,27.3804,10.1,3.32,108.52,0,43.39,,5.231780843
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,992.1,4.427,34.536,27.3809,10.1,3.32,107.03,0,43.62,,5.467404606
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,892.2,4.856,34.5228,27.3219,6.3,3.31,100.58,0,42.84,,5.286382358
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,795.4,5.408,34.5104,27.2473,3.6,3.3,90.99,0,41.48,,5.527396054
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,694.3,6.036,34.5089,27.1681,1.9,3.19,81.55,0,39.64,,5.941479904
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,595.1,6.502,34.5025,27.1019,1.5,3.16,76.99,0,37.91,,6.291601146
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,495.1,7.464,34.5157,26.9792,1.4,3.07,66.04,0,34.35,,8.137218616
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,397.9,8.536,34.5545,26.8492,2.3,2.97,56.32,0,31.5,,8.48178852
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,298.3,10.158,34.6294,26.642,1,2.79,42.87,0,27.94,,9.249406832
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,248.4,10.92,34.6678,26.5372,1.8,2.7,37.64,0,27.32,,9.019050242
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,198,11.81,34.7126,26.4074,4.1,2.65,35.2,0.01,27.41,,8.389234575
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,149.5,12.302,34.7169,26.3156,6.4,2.61,34.21,0,27.5,,7.648167373
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,98.9,13.053,34.664,26.1253,17.2,2.51,30.56,0.07,26.89,,7.668889295
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,74.6,13.31,34.6336,26.0491,21.7,2.42,28.49,0.07,26.48,,7.863062256
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,49.2,14.064,34.4628,25.7607,44.8,2.14,22.24,0.11,23.68,,9.76531198
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,25.2,15.925,34.3492,25.2657,112.9,1.65,15.81,0.31,16.27,,
2,P18N_31DSCG94_3,192,B,1994-04-25T14:44:00.000,,249.993,22.73,2018,6.7,16.899,34.3177,25.0156,143.4,1.35,12.57,0.34,11.23,,
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,943.6,4.47,34.5353,27.3747,11.4,3.4,108.47,0,43.7,,5.086979642
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,798.8,5.514,34.5127,27.2365,3.5,3.27,90.48,0,40.71,,6.117382361
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,796.8,5.503,34.5112,27.2367,3.5,3.25,89.05,0,40.51,,6.320757358
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,694.4,6.281,34.5082,27.1363,1.9,3.22,79.85,0,38.04,,6.900005381
